Text,Rätt Kategori,Modell_Kategori,Tid (s),Rätt,Model,Antal Artiklar,Korrekt Klassifikation,Accuracy,Precision,Recall,CPU,GPU,Genomsnitt tid för artiklar
"Deutsche Boerse boosts dividend

Deutsche Boerse, the German stock exchange that is trying to buy its London rival, has ...",business,"This news article falls under the category of ""Business"" or ""Economy"".",0.29,False,,,,,,,,,
"Newest EU members underpin growth

The European Union's newest members will bolster Europe's economic growth in 2005, ac...",business,Economy,0.2,False,,,,,,,,,
"Brewers' profits lose their fizz

Heineken and Carlsberg, two of the world's largest brewers, have reported falling prof...",business,Business,0.19,True,,,,,,,,,
"Yangtze Electric's profits double

Yangtze Electric Power, the operator of China's Three Gorges Dam, has said its profit...",business,Business,0.16,True,,,,,,,,,
"French consumer spending rising

French consumers increased their spending by 1.5% in January, a figure which bodes well...",business,Business,0.13,True,,,,,,,,,
"GSK aims to stop Aids profiteers

One of the world's largest manufacturers of HIV/Aids drugs has launched an initiative ...",business,Health,0.14,False,,,,,,,,,
"Optimism remains over UK housing

The UK property market remains robust despite the recent slowdown, according to mortga...",business,Economy,0.18,False,,,,,,,,,
"Russia WTO talks 'make progress'

Talks on Russia's proposed membership of the World Trade Organisation (WTO) have been ...",business,Business,0.15,True,,,,,,,,,
"Irish duo could block Man Utd bid

Irishmen JP McManus and John Magnier, who own a 29% stake in Manchester United, will ...",business,Business,0.14,True,,,,,,,,,
"Dollar drops on reserves concerns

The US dollar has dropped against major currencies on concerns that central banks may...",business,The article falls under the category of Business (Economy).,0.28,False,,,,,,,,,
"India and Russia in energy talks

India and Russia are to work together in a series of energy deals, part of a pact whic...",business,"This news article can be categorized as **Business** due to the discussion of potential energy deals, investments, and partnerships between India and Russia.",0.46,False,,,,,,,,,
"Weak data buffets French economy

A batch of downbeat government data has cast doubt over the French economy's future pr...",business,Economy,0.15,False,,,,,,,,,
"Business fears over sluggish EU economy

As European leaders gather in Rome on Friday to sign the new EU constitution, m...",business,Ekonomi,0.29,False,,,,,,,,,
"M&S cuts prices by average of 24%

Marks & Spencer has cut prices in London and the regions by an average of 24%, accord...",business,This news article can be categorized as 'Business'.,0.26,False,,,,,,,,,
"US bank 'loses' customer details

The Bank of America has revealed it has lost computer tapes containing account details...",business,Business (Ekonomi),0.21,False,,,,,,,,,
"Huge rush for Jet Airways shares

Indian airline Jet Airways' initial public offering was oversubscribed 16.2 times, ban...",business,Business,0.14,True,,,,,,,,,
"Bank payout to Pinochet victims

A US bank has said it will donate more than $8m to victims of former Chilean military r...",business,"The category for this news article is ""Human Rights & Politics""",0.27,False,,,,,,,,,
"Qwest may spark MCI bidding war

US phone company Qwest has said it will table a new offer for MCI after losing out to l...",business,Business,0.18,True,,,,,,,,,
"Fiat chief takes steering wheel

The chief executive of the Fiat conglomerate has taken day-to-day control of its strugg...",business,"This news article can be categorized as ""Business""",0.28,False,,,,,,,,,
"Consumers drive French economy

France's economic growth accelerated in the last three months of 2004, driven by consume...",business,Business,0.16,True,,,,,,,,,
"US regulator to rule on pain drug

US food and drug regulators will decide on Friday whether to recommend the sale of pa...",business,Health,0.2,False,,,,,,,,,
"Yukos bankruptcy 'not US matter'

Russian authorities do not have to abide by any US court decisions taken with regard t...",business,This news article can be categorized as: **Legal & Politics**,0.3,False,,,,,,,,,
"Borussia Dortmund near bust

German football club and former European champion Borussia Dortmund has warned it will go b...",business,Business,0.16,True,,,,,,,,,
"'Post-Christmas lull' in lending

UK mortgage lending showed a ""post-Christmas lull"" in January, indicating a slowing ho...",business,Economy,0.14,False,,,,,,,,,
"UK 'risks breaking golden rule'

The UK government will have to raise taxes or rein in spending if it wants to avoid bre...",business,The provided news article falls under the category of **Business**.,0.29,False,,,,,,,,,
"Worldcom director ends evidence

The former chief financial officer at US telecoms firm WorldCom has finished giving evi...",business,Business,0.16,True,,,,,,,,,
"Ukraine steel sell-off 'illegal'

The controversial sell-off of a Ukrainian steel mill to a relative of the former presi...",business,This news article falls under the category of Politics.,0.24,False,,,,,,,,,
"Cairn shares up on new oil find

Shares in Cairn Energy have jumped 6% after the firm said an Indian oilfield was larger...",business,Business,0.16,True,,,,,,,,,
"Georgia plans hidden asset pardon

Georgia is offering a one-off 'tax amnesty' to people who hid their earnings under th...",business,"This news article can be categorized as ""Business"" or ""Politics"". The reason it fits into both categories is that the topic revolves around a government measure (amnesty) aimed at boosting the country's economy by legalizing hidden assets. However, since the main focus is on the economic aspects and the government policies implemented to tackle corruption for economic growth, the most appropriate category would be ""Business"".",0.96,False,,,,,,,,,
"Cuba winds back economic clock

Fidel Castro's decision to ban all cash transactions in US dollars in Cuba has once more...",business,The provided news article can be categorized under the category of **Economy**.,0.37,False,,,,,,,,,
"Novartis hits acquisition trail

Swiss drugmaker Novartis has announced 5.65bn euros ($7.4bn; £3.9bn) of purchases to ma...",business,"The provided news article can be categorized as 'Business' due to the discussion of financial transactions, acquisitions, and their potential impact on a company's profitability.",0.46,False,,,,,,,,,
"MCI shareholder sues to stop bid

A shareholder in US phone firm MCI has taken legal action to halt a $6.75bn (£3.6bn) b...",business,The provided news article can be categorized as **Business**.,0.28,False,,,,,,,,,
"'Standoff' on Deutsche's LSE bid

Deutsche Boerse investors unhappy with its London Stock Exchange bid will have no chan...",business,Business,0.16,True,,,,,,,,,
"Bush to outline 'toughest' budget

President Bush is to send his toughest budget proposals to date to the US Congress, s...",business,"This news article can be categorized as 'Business' or 'Politics'. Both categories could apply, but the primary focus is on President Bush's budget proposals, which directly impacts the economy. Therefore, the most appropriate category would be 'Business'.",0.69,False,,,,,,,,,
"Orange colour clash set for court

A row over the colour orange could hit the courts after mobile phone giant Orange lau...",business,Business,0.15,True,,,,,,,,,
"Standard Life cuts policy bonuses

Standard Life, Europe's largest mutual life insurer, has cut bonuses for with-profit ...",business,Economy,0.17,False,,,,,,,,,
"EMI shares hit by profit warning

Shares in music giant EMI have sunk by more than 16% after the firm issued a profit wa...",business,Business,0.17,True,,,,,,,,,
"China's Shanda buys stake in Sina

Chinese online game operator Shanda Interactive Entertainment has bought a 20% stake ...",business,Business,0.16,True,,,,,,,,,
"Mixed reaction to Man Utd offer

Shares in Manchester United were up over 5% by noon on Monday following a new offer fro...",business,This news article can be categorized under: Business,0.28,False,,,,,,,,,
"Gold falls on IMF sale concerns

The price of gold has fallen after the International Monetary Fund (IMF) said it will l...",business,The article can be categorized as 'Business' or 'Economy'.,0.32,False,,,,,,,,,
"Electronics firms eye plasma deal

Consumer electronics giants Hitachi and Matshushita Electric are joining forces to sh...",business,This news article can be categorized as 'Business'.,0.23,False,,,,,,,,,
"MG Rover China tie-up 'delayed'

MG Rover's proposed tie-up with China's top carmaker has been delayed due to concerns b...",business,Business,0.15,True,,,,,,,,,
"US bank boss hails 'genius' Smith

US Federal Reserve chairman Alan Greenspan has given a speech at a Scottish church in...",business,Business (Economy),0.23,False,,,,,,,,,
"Economy 'strong' in election year

UK businesses are set to prosper during the next few months - but this could trigger ...",business,business,0.16,True,,,,,,,,,
"SEC to rethink post-Enron rules

The US stock market watchdog's chairman has said he is willing to soften tough new US c...",business,Business,0.21,True,,,,,,,,,
"Nissan names successor to Ghosn

Nissan has named a lifetime employee to run its operations after Carlos Ghosn, its high...",business,Business,0.18,True,,,,,,,,,
"Ukraine trims privatisation check

Ukraine is to review ""dozens"" of state asset sales as the country's new administratio...",business,Politics,0.21,False,,,,,,,,,
"Absa and Barclays talks continue

South Africa biggest retail bank Absa has said it is still in talks with UK bank Barcl...",business,The article can be categorized under: Business,0.2,False,,,,,,,,,
"Rescue hope for Borussia Dortmund

Shares in struggling German football club Borussia Dortmund slipped on Monday despite...",business,"The provided news article pertains to the financial situation of Borussia Dortmund, a German football club. Therefore, it falls under the category of **Business** or **Economy**.",0.47,False,,,,,,,,,
